,SEX,AGE,y_true,y_pred
8986,2,38,0,0
8987,1,32,1,1
8988,2,34,0,0
8989,2,40,0,0
8990,1,22,0,1
8991,2,25,1,0
8992,2,41,1,0
8993,1,28,0,0
8994,2,28,0,0
8995,2,34,1,0
8996,1,27,0,0
8997,1,35,0,0
8998,2,36,0,0
8999,2,36,0,0
9000,2,40,1,0
9001,2,23,0,0
9002,2,36,0,1
9003,2,54,0,1
9004,1,35,0,0
9005,2,23,0,0
9006,1,31,0,0
9007,2,33,0,0
9008,1,58,0,0
9009,1,39,0,0
9010,1,50,0,0
9011,2,38,0,0
9012,2,27,0,0
9013,2,30,0,0
9014,1,37,0,0
9015,2,36,0,0
9016,2,25,1,0
9017,2,31,0,0
9018,1,46,0,0
9019,2,53,1,1
9020,2,51,0,0
9021,1,42,0,0
9022,1,27,1,0
9023,2,27,1,1
9024,2,29,0,0
9025,1,32,0,0
9026,1,40,0,0
9027,2,64,1,0
9028,2,39,0,0
9029,2,35,1,1
9030,2,48,0,1
9031,1,52,1,0
9032,2,49,0,0
9033,1,26,0,0
9034,1,31,0,0
9035,2,32,0,0
9036,1,50,0,0
9037,2,29,0,0
9038,2,37,1,1
9039,2,29,0,0
9040,2,50,0,0
9041,1,29,0,0
9042,1,32,1,0
9043,2,29,0,0
9044,2,29,0,0
9045,2,27,0,0
9046,1,33,0,0
9047,2,27,0,0
9048,2,41,0,0
9049,2,22,0,0
9050,2,29,0,0
9051,2,30,1,1
9052,2,33,0,0
9053,2,38,0,0
9054,2,23,1,1
9055,1,23,0,0
9056,2,39,0,0
9057,1,34,0,0
9058,2,22,0,0
9059,1,30,0,1
9060,2,34,0,0
9061,1,49,0,0
9062,2,41,1,0
9063,2,40,0,0
9064,2,35,0,0
9065,2,49,0,0
9066,1,38,0,0
9067,2,44,0,0
9068,2,33,0,0
9069,1,25,0,0
9070,2,31,0,0
9071,2,24,1,1
9072,1,53,1,0
9073,2,51,0,0
9074,2,25,0,0
9075,2,49,0,0
9076,2,41,0,0
9077,2,42,0,0
9078,2,60,1,0
9079,2,31,1,0
9080,2,50,0,0
9081,2,30,0,0
9082,2,35,1,1
9083,1,36,0,0
9084,1,30,0,0
9085,1,30,0,0
9086,2,30,0,0
9087,1,33,0,0
9088,2,25,0,0
9089,2,26,0,0
9090,2,25,0,1
9091,1,27,0,0
9092,2,38,0,0
9093,1,41,0,0
9094,1,26,0,0
9095,2,29,0,0
9096,1,41,0,0
9097,2,31,0,0
9098,2,22,1,1
9099,2,26,0,0
9100,2,43,0,0
9101,2,38,0,0
9102,1,36,1,0
9103,2,40,1,0
9104,2,31,0,0
9105,2,24,0,0
9106,2,54,0,0
9107,2,28,0,1
9108,1,38,0,0
9109,2,35,0,0
9110,2,30,0,0
9111,2,39,0,0
9112,1,39,0,0
9113,2,32,0,0
9114,1,58,0,0
9115,2,32,0,0
9116,2,27,0,0
9117,1,49,0,0
9118,2,28,0,0
9119,1,38,0,0
9120,2,26,0,0
9121,2,36,0,0
9122,1,30,0,0
9123,2,22,1,1
9124,2,30,1,0
9125,2,35,0,0
9126,1,35,0,0
9127,1,46,1,0
9128,2,28,1,0
9129,2,38,0,0
9130,2,35,0,0
9131,2,48,1,0
9132,2,25,0,1
9133,1,37,1,0
9134,1,33,0,0
9135,2,28,1,0
9136,1,54,0,0
9137,2,32,0,0
9138,2,34,0,0
9139,2,24,0,0
9140,2,42,0,0
9141,2,43,0,0
9142,2,48,1,0
9143,1,31,0,0
9144,1,24,0,0
9145,2,30,0,0
9146,2,54,0,0
9147,2,24,0,0
9148,2,29,0,0
9149,2,30,0,0
9150,2,29,0,0
9151,1,40,0,0
9152,1,55,0,0
9153,1,31,1,0
9154,1,38,1,0
9155,2,55,0,0
9156,2,45,1,0
9157,2,24,0,0
9158,1,28,1,0
9159,2,48,0,0
9160,1,49,1,0
9161,2,34,0,0
9162,1,43,0,0
9163,2,50,1,1
9164,2,44,0,0
9165,1,22,1,0
9166,2,55,0,0
9167,1,36,0,0
9168,1,28,0,0
9169,2,24,0,0
9170,1,37,1,0
9171,1,49,0,0
9172,1,61,1,0
9173,2,29,0,0
9174,2,30,1,0
9175,1,30,0,0
9176,2,32,0,0
9177,2,31,0,0
9178,2,30,0,0
9179,2,24,0,0
9180,2,27,1,1
9181,2,29,0,0
9182,2,29,0,0
9183,2,60,0,0
9184,2,30,0,0
9185,2,39,1,1
9186,1,39,0,0
9187,1,38,1,0
9188,2,30,0,0
9189,2,55,0,0
9190,2,22,0,0
9191,1,36,1,0
9192,2,41,0,0
9193,2,25,0,0
9194,2,39,0,0
9195,1,28,1,0
9196,1,33,1,0
9197,2,29,0,0
9198,1,37,0,0
9199,2,41,1,1
9200,2,23,1,1
9201,1,37,0,0
9202,2,32,0,0
9203,1,40,0,0
9204,2,26,0,1
9205,1,37,1,0
9206,1,29,0,0
9207,1,58,0,0
9208,1,38,0,0
9209,1,45,0,0
9210,2,25,0,0
9211,2,26,0,0
9212,1,48,0,0
9213,2,29,1,1
9214,2,45,0,0
9215,2,23,1,1
9216,2,46,0,0
9217,1,25,0,0
9218,2,29,0,0
9219,2,33,0,0
9220,2,29,0,0
9221,1,28,0,0
9222,2,27,0,0
9223,1,36,1,1
9224,2,48,0,0
9225,2,24,0,0
9226,1,31,0,0
9227,2,23,0,0
9228,2,24,0,0
9229,1,47,0,0
9230,2,40,0,0
9231,2,35,0,0
9232,2,48,0,0
9233,2,30,0,0
9234,1,48,0,0
9235,2,52,0,0
9236,2,28,0,0
9237,1,41,1,0
9238,2,32,0,0
9239,2,26,0,0
9240,2,25,1,0
9241,1,51,0,0
9242,2,32,0,0
9243,2,43,0,0
9244,1,40,1,0
9245,1,37,0,0
9246,1,23,0,0
9247,1,31,0,0
9248,1,41,0,1
9249,2,25,1,0
9250,1,27,0,0
9251,1,37,1,1
9252,2,25,0,0
9253,1,46,0,0
9254,2,33,0,0
9255,1,39,0,0
9256,2,33,0,0
9257,2,43,0,0
9258,2,32,0,0
9259,2,25,0,0
9260,2,41,0,0
9261,1,28,0,0
9262,2,52,1,1
9263,2,37,1,0
9264,2,30,1,1
9265,1,34,1,0
9266,2,33,0,0
9267,1,44,0,0
9268,2,51,0,0
9269,2,30,0,0
9270,1,50,0,0
9271,1,58,0,0
9272,2,37,1,0
9273,1,34,0,0
9274,1,44,0,0
9275,1,34,0,0
9276,2,25,1,1
9277,2,51,0,1
9278,2,48,0,0
9279,1,35,0,0
9280,2,26,0,0
9281,2,41,1,0
9282,1,37,0,0
9283,2,37,0,0
9284,1,43,0,0
9285,2,26,0,0
9286,2,41,0,0
9287,1,22,0,0
9288,1,33,0,0
9289,2,24,1,0
9290,2,41,0,0
9291,1,23,0,0
9292,2,42,0,0
9293,2,39,0,0
9294,2,36,0,0
9295,1,31,0,0
9296,2,42,0,0
9297,2,23,0,0
9298,2,33,0,0
9299,2,27,0,0
9300,1,26,0,0
9301,2,42,1,1
9302,2,28,0,0
9303,2,29,0,0
9304,1,37,0,0
9305,2,35,0,0
9306,2,25,0,0
9307,2,25,0,0
9308,2,22,0,0
9309,2,24,0,0
9310,2,48,1,0
9311,2,41,0,0
9312,1,35,0,0
9313,1,32,0,0
9314,2,25,0,1
9315,2,40,0,0
9316,2,24,0,0
9317,2,29,0,0
9318,2,38,0,0
9319,2,34,1,0
9320,2,29,0,0
9321,1,34,0,0
9322,1,42,0,0
9323,2,25,0,0
9324,2,29,0,0
9325,2,32,0,0
9326,2,49,1,0
9327,1,29,0,0
9328,2,53,1,0
9329,2,43,0,0
9330,2,29,0,0
9331,2,27,0,0
9332,2,36,0,0
9333,2,30,0,0
9334,2,26,0,0
9335,1,41,0,0
9336,2,22,1,1
9337,1,34,0,0
9338,2,43,0,0
9339,1,36,0,0
9340,2,49,0,0
9341,2,32,0,0
9342,1,57,0,0
9343,2,34,0,0
9344,2,29,0,0
9345,1,48,0,1
9346,1,35,0,0
9347,2,46,0,1
9348,2,39,0,0
9349,2,30,0,0
9350,1,33,0,0
9351,2,32,0,0
9352,2,49,0,0
9353,2,36,1,0
9354,1,25,0,0
9355,1,50,1,1
9356,2,46,0,0
9357,2,30,0,0
9358,1,31,0,0
9359,2,21,0,0
9360,1,40,0,0
9361,1,39,0,1
9362,1,42,0,0
9363,1,37,1,1
9364,1,44,0,0
9365,2,34,0,0
9366,2,46,0,0
9367,1,39,1,0
9368,2,32,0,0
9369,2,24,0,0
9370,2,26,0,0
9371,1,45,1,0
9372,1,37,0,0
9373,2,25,0,0
9374,1,44,0,0
9375,2,41,0,0
9376,2,40,1,0
9377,2,46,1,0
9378,2,73,1,0
9379,2,46,0,0
9380,1,33,0,0
9381,1,34,1,0
9382,1,37,0,0
9383,1,38,0,0
9384,2,28,0,0
9385,2,29,0,1
9386,2,44,1,0
9387,1,27,1,1
9388,1,30,1,0
9389,2,37,0,0
9390,1,42,1,1
9391,2,43,0,0
9392,2,66,1,0
9393,2,39,0,0
9394,1,34,0,0
9395,2,32,0,0
9396,2,37,0,0
9397,2,27,0,0
9398,1,46,1,0
9399,2,37,0,0
9400,2,40,0,0
9401,1,39,0,0
9402,2,33,1,0
9403,2,41,0,0
9404,2,36,0,0
9405,2,37,0,0
9406,2,43,0,0
9407,2,46,0,0
9408,2,39,0,0
9409,2,41,0,0
9410,1,35,0,0
9411,1,35,1,1
9412,1,42,0,0
9413,1,33,0,0
9414,1,29,0,0
9415,2,52,0,0
9416,2,43,0,0
9417,1,33,1,0
9418,2,34,0,0
9419,2,27,1,1
9420,2,23,0,0
9421,1,39,1,1
9422,1,36,0,0
9423,2,29,0,0
9424,1,50,1,1
9425,2,26,0,0
9426,2,32,1,0
9427,2,25,0,0
9428,1,37,0,0
9429,2,29,1,0
9430,2,22,1,0
9431,1,26,0,0
9432,2,24,0,0
9433,1,48,0,0
9434,2,30,0,0
9435,2,30,0,0
9436,1,39,0,0
9437,2,34,0,1
9438,2,31,0,0
9439,1,30,1,0
9440,2,25,0,0
9441,2,33,0,0
9442,1,42,0,0
9443,2,34,0,0
9444,1,62,1,0
9445,1,30,0,0
9446,1,24,0,0
9447,1,28,0,0
9448,1,29,0,0
9449,1,22,0,0
9450,2,31,1,1
9451,1,44,1,0
9452,1,34,1,1
9453,1,34,0,0
9454,1,28,0,0
9455,2,46,0,0
9456,1,36,0,0
9457,2,52,0,0
9458,2,37,0,0
9459,2,39,0,0
9460,1,62,0,0
9461,1,34,0,0
9462,2,40,0,0
9463,2,23,0,0
9464,2,47,0,0
9465,2,32,0,1
9466,2,32,0,0
9467,1,38,0,0
9468,2,27,0,0
9469,1,36,1,0
9470,1,35,1,0
9471,1,29,1,1
9472,1,34,0,0
9473,2,65,0,0
9474,1,30,0,0
9475,1,60,1,0
9476,2,26,0,0
9477,2,28,0,0
9478,2,29,0,0
9479,1,36,0,0
9480,1,50,0,1
9481,1,27,0,0
9482,2,27,0,0
9483,1,28,0,0
9484,2,40,0,0
9485,1,29,1,1
9486,2,29,0,0
9487,1,36,1,1
9488,1,46,1,0
9489,2,47,0,0
9490,1,37,0,0
9491,2,41,0,0
9492,1,37,0,0
9493,1,31,0,0
9494,2,25,0,0
9495,2,41,1,1
9496,2,24,1,1
9497,2,42,0,0
9498,2,37,0,0
9499,1,47,0,0
9500,2,24,0,0
9501,2,38,0,0
9502,1,38,1,0
9503,1,55,1,0
9504,1,40,0,0
9505,2,39,0,1
9506,1,45,1,0
9507,2,32,1,1
9508,2,54,1,1
9509,2,33,0,0
9510,1,41,0,0
9511,1,34,0,0
9512,1,41,0,0
9513,1,23,1,0
9514,2,33,0,0
9515,1,34,0,0
9516,2,49,0,0
9517,2,47,0,0
9518,2,32,1,1
9519,2,41,1,0
9520,2,37,0,0
9521,2,44,0,0
9522,2,35,0,0
9523,2,34,0,0
9524,1,31,1,0
9525,2,29,1,0
9526,1,40,0,0
9527,2,29,0,0
9528,2,30,0,0
9529,2,46,0,0
9530,1,40,0,0
9531,2,22,0,0
9532,1,42,1,0
9533,2,46,0,0
9534,1,43,0,0
9535,1,23,0,0
9536,2,36,0,0
9537,2,23,0,0
9538,1,34,0,0
9539,2,30,1,0
9540,1,33,0,0
9541,1,37,1,0
9542,2,32,1,0
9543,2,35,0,0
9544,2,30,0,0
9545,1,22,1,0
9546,2,37,0,0
9547,2,45,1,0
9548,2,45,0,0
9549,2,22,1,1
9550,2,37,0,0
9551,2,40,0,0
9552,2,33,0,0
9553,1,32,0,0
9554,2,29,0,0
9555,1,32,1,1
9556,2,27,0,0
9557,2,58,0,0
9558,1,27,1,0
9559,2,25,1,0
9560,1,28,1,0
9561,1,38,0,0
9562,2,27,0,0
9563,2,33,0,0
9564,1,37,1,0
9565,2,55,1,1
9566,1,26,0,0
9567,1,32,0,0
9568,2,47,0,0
9569,2,36,0,0
9570,2,54,0,0
9571,1,34,0,0
9572,1,38,0,1
9573,2,43,0,0
9574,2,47,0,0
9575,2,33,0,0
9576,1,21,0,0
9577,2,26,1,0
9578,2,37,1,0
9579,1,28,0,0
9580,2,43,1,0
9581,2,40,0,0
9582,2,32,0,0
9583,2,38,0,0
9584,1,36,0,0
9585,2,23,0,0
9586,2,23,1,0
9587,1,24,1,0
9588,2,51,0,0
9589,1,31,0,0
9590,2,45,0,0
9591,2,31,1,1
9592,2,39,1,1
9593,1,32,0,0
9594,1,29,1,0
9595,1,45,0,1
9596,1,25,0,0
9597,2,38,0,0
9598,2,32,0,0
9599,1,30,1,0
9600,2,34,0,0
9601,1,49,0,0
9602,2,38,1,0
9603,2,36,0,0
9604,2,26,0,0
9605,2,44,0,0
9606,1,40,0,0
9607,2,41,0,0
9608,2,25,0,0
9609,2,29,0,0
9610,1,44,0,0
9611,1,53,0,0
9612,2,26,0,0
9613,1,40,0,0
9614,2,63,1,0
9615,2,53,0,0
9616,1,61,1,1
9617,2,52,0,0
9618,1,45,0,0
9619,1,42,0,0
9620,1,36,0,0
9621,2,39,1,0
9622,2,36,0,0
9623,1,53,0,0
9624,2,49,0,0
9625,2,31,0,0
9626,1,37,0,0
9627,1,47,0,0
9628,2,25,1,1
9629,1,29,0,0
9630,2,33,0,0
9631,2,42,0,0
9632,1,45,0,1
9633,2,34,0,0
9634,2,66,0,0
9635,1,29,0,0
9636,1,33,1,1
9637,2,26,0,0
9638,1,25,0,0
9639,2,29,0,0
9640,2,22,0,0
9641,2,34,1,1
9642,1,25,1,0
9643,1,36,0,0
9644,2,29,0,0
9645,2,31,0,0
9646,2,35,0,0
9647,2,25,0,0
9648,1,30,0,0
9649,2,52,0,0
9650,2,30,0,0
9651,2,26,0,0
9652,2,51,1,0
9653,2,35,0,0
9654,2,23,1,0
9655,1,28,1,0
9656,1,47,1,0
9657,2,26,0,0
9658,2,29,0,0
9659,2,44,1,1
9660,1,31,0,0
9661,2,29,0,0
9662,2,24,0,0
9663,2,24,0,0
9664,2,29,0,0
9665,1,30,0,0
9666,2,36,1,1
9667,1,28,1,1
9668,1,46,0,0
9669,1,31,0,0
9670,1,25,1,1
9671,2,43,0,0
9672,2,66,1,0
9673,2,29,0,0
9674,1,45,0,0
9675,1,51,0,0
9676,2,23,0,0
9677,2,37,0,0
9678,2,42,0,0
9679,1,42,1,0
9680,1,26,1,0
9681,2,26,1,1
9682,1,41,0,0
9683,2,56,0,0
9684,2,27,0,0
9685,2,32,0,0
9686,2,41,0,0
9687,2,44,0,0
9688,2,28,0,0
9689,1,28,0,0
9690,2,54,0,0
9691,1,26,0,0
9692,1,28,0,0
9693,1,26,0,0
9694,2,23,0,0
9695,2,31,0,0
9696,1,27,0,0
9697,2,31,0,0
9698,2,61,1,0
9699,1,55,0,0
9700,2,51,0,0
9701,2,46,0,0
9702,2,48,1,0
9703,2,39,0,0
9704,1,30,0,0
9705,2,23,1,0
9706,2,31,0,0
9707,2,27,0,0
9708,2,34,0,0
9709,1,23,0,0
9710,2,36,0,0
9711,1,33,0,0
9712,2,34,0,0
9713,1,51,1,0
9714,2,28,1,0
9715,2,47,0,0
9716,2,31,0,0
9717,1,39,1,1
9718,2,46,0,0
9719,2,24,0,0
9720,1,34,1,0
9721,1,33,0,1
9722,1,28,0,0
9723,1,25,1,0
9724,2,25,0,0
9725,2,37,0,0
9726,1,44,0,0
9727,2,24,0,0
9728,1,49,0,0
9729,1,40,0,0
9730,1,51,0,0
9731,2,46,0,0
9732,2,23,0,0
9733,2,26,0,0
9734,2,39,0,0
9735,1,37,0,0
9736,2,44,0,0
9737,2,29,0,0
9738,2,34,0,0
9739,2,34,0,0
9740,2,36,0,0
9741,2,55,0,0
9742,2,47,0,0
9743,2,27,0,0
9744,1,42,1,1
9745,1,27,0,0
9746,2,45,0,0
9747,1,28,1,1
9748,2,49,1,0
9749,2,50,1,1
9750,2,25,0,0
9751,2,23,0,0
9752,2,32,0,0
9753,1,27,0,0
9754,2,51,1,0
9755,2,29,0,0
9756,2,28,0,0
9757,2,26,1,0
9758,1,28,0,0
9759,2,46,1,0
9760,2,22,0,0
9761,2,50,0,0
9762,2,48,0,0
9763,2,52,1,1
9764,1,36,1,0
9765,2,25,0,0
9766,2,38,1,0
9767,1,50,0,0
9768,2,36,0,0
9769,2,37,1,1
9770,1,50,0,0
9771,2,30,0,0
9772,1,42,0,0
9773,2,28,0,0
9774,1,45,0,0
9775,2,53,0,0
9776,1,35,1,1
9777,1,35,0,0
9778,1,43,0,0
9779,2,39,0,0
9780,2,40,0,0
9781,2,55,1,1
9782,2,23,0,0
9783,2,38,0,0
9784,2,29,0,0
9785,2,24,0,0
9786,1,47,1,0
9787,2,37,0,0
9788,1,35,0,0
9789,1,29,0,0
9790,1,32,1,1
9791,1,36,0,0
9792,2,36,0,0
9793,1,28,0,0
9794,1,33,0,0
9795,1,30,0,0
9796,2,37,0,0
9797,1,32,0,0
9798,1,30,0,1
9799,2,39,0,0
9800,1,37,0,0
9801,2,38,0,0
9802,2,23,0,0
9803,1,44,0,0
9804,2,32,0,0
9805,1,29,0,0
9806,2,55,0,0
9807,2,48,0,0
9808,2,29,0,0
9809,2,27,0,0
9810,2,28,1,0
9811,1,30,0,0
9812,1,48,0,0
9813,2,36,0,0
9814,1,45,0,0
9815,1,41,0,0
9816,1,24,0,0
9817,1,35,0,0
9818,1,29,0,1
9819,1,32,1,0
9820,2,29,0,0
9821,2,26,0,0
9822,2,23,0,0
9823,1,44,0,0
9824,2,40,0,0
9825,2,43,0,0
9826,2,28,1,0
9827,1,45,1,0
9828,1,39,0,0
9829,2,34,0,0
9830,2,33,0,0
9831,1,30,0,0
9832,2,24,0,0
9833,2,32,1,0
9834,2,29,0,0
9835,2,43,0,0
9836,1,40,0,0
9837,2,23,0,0
9838,2,31,0,0
9839,1,23,1,1
9840,1,37,0,0
9841,1,28,0,1
9842,2,25,0,0
9843,1,45,0,0
9844,2,42,0,0
9845,2,29,0,0
9846,2,45,0,0
9847,1,41,0,0
9848,2,23,0,0
9849,2,62,1,0
9850,1,26,0,0
9851,2,49,0,0
9852,1,45,0,0
9853,1,47,0,0
9854,2,53,0,0
9855,2,26,0,0
9856,2,41,0,0
9857,1,31,0,0
9858,2,28,0,0
9859,1,30,0,0
9860,2,24,0,0
9861,2,32,1,1
9862,2,22,0,0
9863,2,37,0,0
9864,1,45,0,0
9865,1,24,0,0
9866,2,30,0,0
9867,2,26,0,0
9868,2,28,0,0
9869,2,44,0,0
9870,2,42,0,0
9871,2,34,0,0
9872,1,28,0,0
9873,2,30,0,0
9874,1,27,1,0
9875,1,55,1,0
9876,2,35,0,0
9877,1,27,0,0
9878,2,37,1,1
9879,2,24,0,0
9880,2,23,0,0
9881,1,25,0,0
9882,2,24,0,0
9883,1,28,0,0
9884,2,31,1,1
9885,1,29,0,0
9886,2,34,0,0
9887,1,34,0,0
9888,1,28,1,0
9889,2,33,0,0
9890,1,39,1,1
9891,2,27,0,0
9892,2,26,0,0
9893,2,27,0,0
9894,2,33,0,0
9895,2,26,1,0
9896,1,32,0,0
9897,2,41,0,0
9898,1,30,0,0
9899,2,24,0,0
